Month	Day	Period	Val
8	25	4	15.53
8	25	5	12.81
8	25	6	6.54
8	25	7	2.45
8	25	8	0.27
8	25	9	0.27
8	25	10	0
8	25	11	0
8	25	12	0.27
8	25	13	0.82
8	25	14	1.91
8	25	15	1.63
8	25	16	2.45
8	25	17	3.27
8	25	18	5.18
8	25	19	6.27
8	25	20	12.26
8	25	21	11.44
8	25	22	16.35
8	25	23	19.89
8	25	24	20.98
8	26	1	21.25
8	26	2	24.8
8	26	3	26.43
8	26	4	20.98
8	26	5	13.62
8	26	6	12.26
8	26	7	10.35
8	26	8	10.9
8	26	9	15.53
8	26	10	8.72
8	26	11	5.72
8	26	12	0.27
8	26	13	0.54
8	26	14	0.82
8	26	15	0.82
8	26	16	0.82
8	26	17	3.54
8	26	18	2.45
8	26	19	7.36
8	26	20	8.17
8	26	21	19.89
8	26	22	19.35
8	26	23	34.06
8	26	24	37.87
8	27	1	45.23
8	27	2	52.32
8	27	3	36.24
8	27	4	30.25
8	27	5	30.79
8	27	6	28.88
8	27	7	26.16
8	27	8	25.07
8	27	9	15.26
8	27	10	31.88
8	27	11	34.88
8	27	12	19.35
8	27	13	20.98
8	27	14	16.08
8	27	15	17.17
8	27	16	13.9
8	27	17	8.99
8	27	18	7.08
8	27	19	11.17
8	27	20	10.63
8	27	21	19.89
8	27	22	24.25
8	27	23	25.61
8	27	24	36.51
8	28	1	60.49
8	28	2	85.01
8	28	3	80.38
8	28	4	81.74
8	28	5	65.4
8	28	6	68.94
8	28	7	67.3
8	28	8	56.95
8	28	9	49.59
8	28	10	56.95
8	28	11	61.04
8	28	12	47.96
8	28	13	43.6
8	28	14	27.52
8	28	15	28.88
8	28	16	17.44
8	28	17	20.71
8	28	18	22.34
8	28	19	25.89
8	28	20	46.32
8	28	21	68.39
8	28	22	54.22
8	28	23	69.48
8	28	24	64.85
8	29	1	54.77
8	29	2	59.13
8	29	3	56.68
8	29	4	61.04
8	29	5	22.07
8	29	6	65.4
8	29	7	1.09
8	29	8	15.53
8	29	9	21.8
8	29	10	24.52
8	29	11	24.52
8	29	12	28.34
8	29	13	22.62
8	29	14	14.99
8	29	15	16.08
8	29	16	14.44
8	29	17	14.99
8	29	18	29.97
8	29	19	25.61
8	29	20	33.79
8	29	21	19.89
8	29	22	18.8
8	29	23	25.07
8	29	24	64.58
8	30	1	64.03
8	30	2	12.53
8	30	3	32.15
8	30	4	16.89
8	30	5	7.9
8	30	6	7.08
8	30	7	14.71
8	30	8	15.8
8	30	9	16.08
8	30	10	17.17
8	30	11	15.26
8	30	12	0.82
8	30	13	4.63
8	30	14	2.45
8	30	15	2.45
8	30	16	4.09
8	30	17	4.36
8	30	18	2.45
8	30	19	4.63
8	30	20	3.54
8	30	21	0
8	30	22	3.27
8	30	23	1.36
8	30	24	5.18
8	31	1	2.45
8	31	2	0.82
8	31	3	0
8	31	4	0.54
8	31	5	0.82
8	31	6	0.82
8	31	7	1.63
8	31	8	0.54
8	31	9	0.54
8	31	10	0.54
8	31	11	1.36
8	31	12	2.72
8	31	13	0
8	31	14	2.45
8	31	15	0
8	31	16	2.45
8	31	17	6.27
8	31	18	0.82
8	31	19	1.09
8	31	20	1.63
8	31	21	0
8	31	22	4.9
8	31	23	3.27
8	31	24	0.54
9	1	1	1.36
9	1	2	3
9	1	3	5.18
9	1	4	2.72
9	1	5	1.63
9	1	6	0.27
9	1	7	1.63
9	1	8	2.18
9	1	9	2.18
9	1	10	1.91
9	1	11	0.54
9	1	12	1.63
9	1	13	1.91
9	1	14	15.53
9	1	15	18.53
9	1	16	11.72
9	1	17	10.08
9	1	18	14.44
9	1	19	14.17
9	1	20	39.78
9	1	21	19.35
9	1	22	9.26
9	1	23	11.99
9	1	24	19.89
9	2	1	24.52
9	2	2	14.17
9	2	3	8.17
9	2	4	9.26
9	2	5	10.35
9	2	6	29.43
9	2	7	7.08
9	2	8	5.18
9	2	9	4.36
9	2	10	5.99
9	2	11	4.9
9	2	12	2.72
9	2	13	6.81
9	2	14	5.45
9	2	15	9.54
9	2	16	9.26
9	2	17	2.45
9	2	18	0
9	2	19	1.91
9	2	20	7.36
9	2	21	64.03
9	2	22	37.33
9	2	23	19.89
9	2	24	21.53
9	3	1	37.6
9	3	2	21.53
9	3	3	10.9
9	3	4	32.7
9	3	5	9.54
9	3	6	9.81
9	3	7	13.62
9	3	8	5.45
9	3	9	5.18
9	3	10	1.63
9	3	11	0
9	3	12	1.63
9	3	13	4.9
9	3	14	11.17
9	3	15	16.62
9	3	16	13.9
9	3	17	17.98
9	3	18	29.16
9	3	19	13.08
9	3	20	7.9
9	3	21	8.72
9	3	22	0
9	3	23	0
9	3	24	1.09
9	4	1	3.54
9	4	2	5.18
9	4	3	10.08
9	4	4	11.99
9	4	5	17.44
9	4	6	17.71
9	4	7	15.53
9	4	8	14.99
9	4	9	4.63
9	4	10	0.82
9	4	11	0
9	4	12	0
9	4	13	1.09
9	4	14	0.82
9	4	15	1.09
9	4	16	0.27
9	4	17	0
9	4	18	0.82
9	4	19	0.27
9	4	20	4.09
9	4	21	19.07
9	4	22	61.85
9	4	23	57.22
9	4	24	15.26
9	5	1	34.06
9	5	2	43.05
9	5	3	53.13
9	5	4	62.94
9	5	5	50.68
9	5	6	51.23
9	5	7	22.34
9	5	8	28.07
9	5	9	7.36
9	5	10	16.35
9	5	11	5.18
9	5	12	7.9
9	5	13	4.09
9	5	14	2.18
9	5	15	3.81
9	5	16	3.27
9	5	17	14.71
9	5	18	6.54
9	5	19	7.63
9	5	20	12.81
9	5	21	68.12
9	5	22	73.84
9	5	23	41.42
9	5	24	42.78
9	6	1	24.52
9	6	2	33.24
9	6	3	5.18
9	6	4	7.08
9	6	5	3.54
9	6	6	14.17
9	6	7	10.08
9	6	8	16.62
9	6	9	10.63
9	6	10	3.27
9	6	11	14.99
9	6	12	5.72
9	6	13	9.81
9	6	14	7.08
9	6	15	5.99
9	6	16	7.63
9	6	17	7.9
9	6	18	12.53
9	6	19	21.8
9	6	20	33.79
9	6	21	32.15
9	6	22	24.52
9	6	23	18.53
9	6	24	11.17
9	7	1	22.34
9	7	2	28.07
9	7	3	27.25
9	7	4	36.24
9	7	5	35.97
9	7	6	17.17
9	7	7	8.17
9	7	8	11.72
9	7	9	13.08
9	7	10	4.9
9	7	11	3.54
9	7	12	9.81
9	7	13	18.26
9	7	14	43.32
9	7	15	37.87
9	7	16	46.87
9	7	17	43.6
9	7	18	35.69
9	7	19	37.6
9	7	20	39.24
9	7	21	25.89
9	7	22	13.62
9	7	23	18.53
9	7	24	13.35
9	8	1	3.81
9	8	2	13.08
9	8	3	14.44
9	8	4	10.63
9	8	5	12.53
9	8	6	0
9	8	7	0
9	8	8	1.63
9	8	9	1.36
9	8	10	0
9	8	11	0.82
9	8	12	0.27
9	8	13	0.27
9	8	14	0.54
9	8	15	1.36
9	8	16	3.81
9	8	17	4.36
9	8	18	1.36
9	8	19	1.91
9	8	20	5.18
9	8	21	9.54
9	8	22	13.08
9	8	23	19.35
9	8	24	28.07
9	9	1	33.51
9	9	2	49.59
9	9	3	38.15
9	9	4	47.96
9	9	5	36.51
9	9	6	28.34
9	9	7	15.26
9	9	8	3
9	9	9	0.27
9	9	10	0
9	9	11	0
9	9	12	0.27
9	9	13	1.09
9	9	14	1.36
9	9	15	2.18
9	9	16	3.54
9	9	17	3.27
9	9	18	9.81
9	9	19	12.81
9	9	20	22.07
9	9	21	37.33
9	9	22	47.41
9	9	23	61.58
9	9	24	75.2
9	10	1	58.04
9	10	2	47.96
9	10	3	36.78
9	10	4	32.97
9	10	5	21.25
9	10	6	17.17
9	10	7	15.26
9	10	8	7.08
9	10	9	0.27
9	10	10	0.54
9	10	11	0
9	10	12	0
9	10	13	1.91
9	10	14	5.45
9	10	15	7.36
9	10	16	13.08
9	10	17	15.26
9	10	18	17.71
9	10	19	25.61
9	10	20	33.24
9	10	21	33.79
9	10	22	50.14
9	10	23	44.14
9	10	24	47.41
9	11	1	57.49
9	11	2	46.87
9	11	3	50.95
9	11	4	45.5
9	11	5	28.34
9	11	6	20.98
9	11	7	25.07
9	11	8	29.97
9	11	9	15.26
9	11	10	17.44
9	11	11	31.06
9	11	12	32.7
9	11	13	13.9
9	11	14	9.81
9	11	15	11.17
9	11	16	0
9	11	17	1.91
9	11	18	4.36
9	11	19	0.82
9	11	20	0.27
9	11	21	2.18
9	11	22	3
9	11	23	2.72
9	11	24	2.45
9	12	1	7.63
9	12	2	9.54
9	12	3	12.81
9	12	4	15.26
9	12	5	15.53
9	12	6	14.99
9	12	7	7.08
9	12	8	10.35
9	12	9	8.45
9	12	10	7.36
9	12	11	7.36
9	12	12	2.18
9	12	13	5.45
9	12	14	5.72
9	12	15	5.18
9	12	16	8.72
9	12	17	4.9
9	12	18	7.36
9	12	19	0.82
9	12	20	6.27
9	12	21	12.53
9	12	22	22.62
9	12	23	26.16
9	12	24	40.33
9	13	1	34.33
9	13	2	52.59
9	13	3	44.96
9	13	4	37.33
9	13	5	32.43
9	13	6	41.69
9	13	7	43.32
9	13	8	55.86
9	13	9	40.6
9	13	10	37.06
9	13	11	43.05
9	13	12	33.79
9	13	13	28.07
9	13	14	13.35
9	13	15	17.17
9	13	16	14.99
9	13	17	16.08
9	13	18	19.07
9	13	19	15.8
9	13	20	22.62
9	13	21	25.89
9	13	22	34.06
9	13	23	65.67
9	13	24	82.83
9	14	1	84.74
9	14	2	69.75
9	14	3	53.68
9	14	4	31.88
9	14	5	42.78
9	14	6	43.32
9	14	7	38.15
9	14	8	35.97
9	14	9	21.53
9	14	10	26.43
9	14	11	14.99
9	14	12	46.87
9	14	13	49.05
9	14	14	26.98
9	14	15	52.59
9	14	16	48.23
9	14	17	36.51
9	14	18	37.06
9	14	19	36.78
9	14	20	47.14
9	14	21	27.79
9	14	22	40.05
9	14	23	58.58
9	14	24	33.51
9	15	1	19.35
9	15	2	34.33
9	15	3	60.49
9	15	4	49.32
9	15	5	51.77
9	15	6	50.68
9	15	7	59.4
9	15	8	32.43
9	15	9	30.79
9	15	10	24.52
9	15	11	32.7
9	15	12	38.96
9	15	13	32.7
9	15	14	32.97
9	15	15	33.24
9	15	16	32.97
9	15	17	29.97
9	15	18	37.6
9	15	19	38.42
9	15	20	42.78
9	15	21	73.57
9	15	22	77.11
9	15	23	54.5
9	15	24	74.39
9	16	1	70.57
9	16	2	82.56
9	16	3	69.21
9	16	4	48.23
9	16	5	54.22
9	16	6	44.69
9	16	7	29.43
9	16	8	28.61
9	16	9	19.89
9	16	10	22.89
9	16	11	35.97
9	16	12	29.7
9	16	13	52.32
9	16	14	44.96
9	16	15	30.25
9	16	16	26.98
9	16	17	26.98
9	16	18	26.98
9	16	19	26.43
9	16	20	35.42
9	16	21	55.59
9	16	22	80.38
9	16	23	74.93
9	16	24	62.94
9	17	1	65.67
9	17	2	71.39
9	17	3	65.67
9	17	4	35.69
9	17	5	63.49
9	17	6	31.06
9	17	7	48.5
9	17	8	47.14
9	17	9	48.23
9	17	10	55.31
9	17	11	68.94
9	17	12	73.84
9	17	13	62.67
9	17	14	56.68
9	17	15	51.5
9	17	16	38.69
9	17	17	30.79
9	17	18	43.05
9	17	19	38.69
9	17	20	42.23
9	17	21	48.5
9	17	22	54.5
9	17	23	51.23
9	17	24	51.23
9	18	1	57.77
9	18	2	52.59
9	18	3	61.31
9	18	4	62.4
9	18	5	61.58
9	18	6	55.86
9	18	7	47.68
9	18	8	50.95
9	18	9	46.32
9	18	10	50.41
9	18	11	31.61
9	18	12	53.41
9	18	13	37.06
9	18	14	39.24
9	18	15	51.5
9	18	16	46.32
9	18	17	28.34
9	18	18	29.7
9	18	19	28.07
9	18	20	29.97
9	18	21	41.69
9	18	22	72.75
9	18	23	84.47
9	18	24	79.84
9	19	1	78.47
9	19	2	73.02
9	19	3	59.95
9	19	4	46.87
9	19	5	32.7
9	19	6	34.88
9	19	7	32.15
9	19	8	29.97
9	19	9	37.33
9	19	10	10.35
9	19	11	17.71
9	19	12	16.08
9	19	13	19.35
9	19	14	22.62
9	19	15	20.71
9	19	16	17.71
9	19	17	22.34
9	19	18	17.98
9	19	19	18.26
9	19	20	27.25
9	19	21	30.25
9	19	22	32.43
9	19	23	60.49
9	19	24	79.29
9	20	1	83.65
9	20	2	82.83
9	20	3	74.93
9	20	4	62.67
9	20	5	55.31
9	20	6	39.51
9	20	7	36.78
9	20	8	42.23
9	20	9	52.59
9	20	10	51.5
9	20	11	43.87
9	20	12	35.42
9	20	13	11.72
9	20	14	7.63
9	20	15	16.89
9	20	16	15.53
9	20	17	15.8
9	20	18	7.36
9	20	19	13.35
9	20	20	29.97
9	20	21	28.88
9	20	22	31.88
9	20	23	45.5
9	20	24	71.39
9	21	1	65.67
9	21	2	68.12
9	21	3	59.13
9	21	4	55.31
9	21	5	58.31
9	21	6	63.22
9	21	7	54.77
9	21	8	56.95
9	21	9	33.24
9	21	10	36.24
9	21	11	25.61
9	21	12	24.25
9	21	13	16.89
9	21	14	17.17
9	21	15	18.26
9	21	16	10.63
9	21	17	7.63
9	21	18	5.72
9	21	19	3.27
9	21	20	15.53
9	21	21	17.98
9	21	22	27.52
9	21	23	40.05
9	21	24	70.84
9	22	1	84.2
9	22	2	83.38
9	22	3	85.01
9	22	4	59.95
9	22	5	43.05
9	22	6	32.43
9	22	7	32.97
9	22	8	1.36
9	22	9	3.54
9	22	10	21.8
9	22	11	6.81
9	22	12	3.27
9	22	13	3.81
9	22	14	0
9	22	15	0
9	22	16	0
9	22	17	1.09
9	22	18	2.72
9	22	19	4.63
9	22	20	8.45
9	22	21	13.08
9	22	22	14.44
9	22	23	24.52
9	22	24	25.61
9	23	1	34.6
9	23	2	34.33
9	23	3	31.34
9	23	4	20.44
9	23	5	20.44
9	23	6	7.08
9	23	7	7.63
9	23	8	0.54
9	23	9	1.09
9	23	10	0.27
9	23	11	2.45
9	23	12	10.08
9	23	13	15.53
9	23	14	25.07
9	23	15	45.5
9	23	16	26.98
9	23	17	35.97
9	23	18	22.89
9	23	19	37.6
9	23	20	30.52
9	23	21	27.52
9	23	22	44.14
9	23	23	43.6
9	23	24	40.05
9	24	1	52.32
9	24	2	74.66
9	24	3	73.84
9	24	4	71.93
9	24	5	74.39
9	24	6	66.76
9	24	7	58.86
9	24	8	54.22
9	24	9	36.51
9	24	10	44.41
9	24	11	46.59
9	24	12	37.06
9	24	13	36.24
9	24	14	12.81
9	24	15	29.97
9	24	16	11.44
9	24	17	12.26
9	24	18	10.63
9	24	19	9.54
9	24	20	14.17
9	24	21	28.07
9	24	22	35.69
9	24	23	69.48
9	24	24	78.75
9	25	1	82.02
9	25	2	66.49
9	25	3	46.32
9	25	4	25.61
9	25	5	36.24
9	25	6	28.07
9	25	7	34.33
9	25	8	10.08
9	25	9	4.09
9	25	10	2.18
9	25	11	0
9	25	12	0.27
9	25	13	0.82
9	25	14	9.54
9	25	15	8.45
9	25	16	8.99
9	25	17	10.63
9	25	18	19.62
9	25	19	22.62
9	25	20	35.42
9	25	21	72.75
9	25	22	46.32
9	25	23	22.07
9	25	24	40.6
9	26	1	28.88
9	26	2	33.24
9	26	3	38.15
9	26	4	40.6
9	26	5	36.51
9	26	6	34.88
9	26	7	32.43
9	26	8	22.07
9	26	9	7.36
9	26	10	2.18
9	26	11	10.63
9	26	12	7.9
9	26	13	12.53
9	26	14	6.54
9	26	15	4.09
9	26	16	4.36
9	26	17	7.08
9	26	18	5.45
9	26	19	3.27
9	26	20	10.35
9	26	21	14.99
9	26	22	16.62
9	26	23	25.61
9	26	24	31.34
9	27	1	46.32
9	27	2	47.96
9	27	3	46.59
9	27	4	41.69
9	27	5	51.77
9	27	6	40.6
9	27	7	30.25
9	27	8	41.14
9	27	9	12.53
9	27	10	4.36
9	27	11	8.17
9	27	12	10.9
9	27	13	16.35
9	27	14	11.44
9	27	15	10.63
9	27	16	10.35
9	27	17	3
9	27	18	4.36
9	27	19	1.91
9	27	20	3.81
9	27	21	10.9
9	27	22	28.34
9	27	23	48.5
9	27	24	81.74
9	28	1	89.92
9	28	2	81.2
9	28	3	79.02
9	28	4	76.29
9	28	5	58.86
9	28	6	48.77
9	28	7	53.68
9	28	8	45.23
9	28	9	38.15
9	28	10	9.81
9	28	11	10.08
9	28	12	7.08
9	28	13	4.9
9	28	14	9.54
9	28	15	7.63
9	28	16	6.81
9	28	17	3.27
9	28	18	1.36
9	28	19	3
9	28	20	12.53
9	28	21	21.53
9	28	22	33.51
9	28	23	36.51
9	28	24	45.78
9	29	1	61.58
9	29	2	69.75
9	29	3	59.4
9	29	4	54.77
9	29	5	40.33
9	29	6	50.95
9	29	7	63.22
9	29	8	35.69
9	29	9	19.07
9	29	10	3.54
9	29	11	0.82
9	29	12	10.35
9	29	13	1.63
9	29	14	10.08
9	29	15	3.27
9	29	16	0
9	29	17	0
9	29	18	0.54
9	29	19	2.72
9	29	20	4.36
9	29	21	6.54
9	29	22	10.08
9	29	23	11.99
9	29	24	17.17
9	30	1	16.35
9	30	2	17.17
9	30	3	0.82
9	30	4	0
9	30	5	7.08
9	30	6	2.18
9	30	7	2.18
9	30	8	0.54
9	30	9	0
9	30	10	0
9	30	11	0
9	30	12	0
9	30	13	0
9	30	14	0
9	30	15	0.27
9	30	16	0.82
9	30	17	1.91
9	30	18	4.09
9	30	19	11.44
9	30	20	15.8
9	30	21	40.6
9	30	22	67.3
9	30	23	80.65
9	30	24	68.12
10	1	1	46.05
10	1	2	32.43
10	1	3	31.88
10	1	4	10.9
10	1	5	15.8
10	1	6	14.44
10	1	7	11.99
10	1	8	13.35
10	1	9	6.81
10	1	10	3.27
10	1	11	0
10	1	12	0
10	1	13	0.27
10	1	14	0.54
10	1	15	1.63
10	1	16	4.36
10	1	17	7.36
10	1	18	16.62
10	1	19	22.34
10	1	20	28.61
10	1	21	42.51
10	1	22	50.95
10	1	23	56.68
10	1	24	65.12
10	2	1	54.5
10	2	2	51.77
10	2	3	46.05
10	2	4	32.15
10	2	5	22.07
10	2	6	13.62
10	2	7	6.27
10	2	8	8.17
10	2	9	6.27
10	2	10	0.27
10	2	11	4.09
10	2	12	1.91
10	2	13	2.72
10	2	14	2.45
10	2	15	1.91
10	2	16	2.45
10	2	17	5.72
10	2	18	10.63
10	2	19	12.26
10	2	20	27.25
10	2	21	42.51
10	2	22	47.68
10	2	23	54.77
10	2	24	62.13
10	3	1	57.77
10	3	2	60.49
10	3	3	53.95
10	3	4	38.42
10	3	5	23.98
10	3	6	19.89
10	3	7	21.25
10	3	8	11.44
10	3	9	4.36
10	3	10	3.54
10	3	11	4.9
10	3	12	0.27
10	3	13	0.82
10	3	14	0.54
10	3	15	0.82
10	3	16	1.36
10	3	17	2.72
10	3	18	6.81
10	3	19	13.08
10	3	20	16.62
10	3	21	22.89
10	3	22	29.43
10	3	23	47.96
10	3	24	44.69
10	4	1	48.23
10	4	2	44.41
10	4	3	22.62
10	4	4	49.32
10	4	5	38.96
10	4	6	33.79
10	4	7	18.26
10	4	8	8.17
10	4	9	0.27
10	4	10	0
10	4	11	0
10	4	12	3.54
10	4	13	4.09
10	4	14	3.27
10	4	15	8.45
10	4	16	5.72
10	4	17	7.63
10	4	18	11.44
10	4	19	17.71
10	4	20	20.71
10	4	21	28.07
10	4	22	33.79
10	4	23	44.14
10	4	24	46.59
10	5	1	64.03
10	5	2	62.67
10	5	3	71.93
10	5	4	51.23
10	5	5	28.34
10	5	6	5.99
10	5	7	15.26
10	5	8	17.71
10	5	9	13.35
10	5	10	6.27
10	5	11	9.54
10	5	12	10.08
10	5	13	2.72
10	5	14	5.18
10	5	15	0.82
10	5	16	1.09
10	5	17	0.82
10	5	18	0.82
10	5	19	3
10	5	20	9.26
10	5	21	44.41
10	5	22	25.07
10	5	23	10.35
10	5	24	1.36
10	6	1	1.09
10	6	2	2.18
10	6	3	3.54
10	6	4	1.63
10	6	5	3
10	6	6	4.09
10	6	7	11.99
10	6	8	19.89
10	6	9	17.98
10	6	10	2.72
10	6	11	1.63
10	6	12	0
10	6	13	0.27
10	6	14	0.27
10	6	15	0
10	6	16	0
10	6	17	0.27
10	6	18	1.09
10	6	19	7.36
10	6	20	4.9
10	6	21	6.81
10	6	22	10.35
10	6	23	11.72
10	6	24	15.53
10	7	1	23.16
10	7	2	22.89
10	7	3	1.91
10	7	4	9.54
10	7	5	12.81
10	7	6	10.63
10	7	7	10.08
10	7	8	4.63
10	7	9	8.17
10	7	10	7.08
10	7	11	7.08
10	7	12	4.09
10	7	13	2.72
10	7	14	2.45
10	7	15	2.45
10	7	16	5.18
10	7	17	11.44
10	7	18	63.76
10	7	19	23.71
10	7	20	19.62
10	7	21	41.42
10	7	22	69.21
10	7	23	37.33
10	7	24	28.34
10	8	1	11.72
10	8	2	9.26
10	8	3	8.17
10	8	4	14.44
10	8	5	13.08
10	8	6	16.89
10	8	7	24.52
10	8	8	32.7
10	8	9	31.61
10	8	10	27.52
10	8	11	17.17
10	8	12	10.35
10	8	13	8.45
10	8	14	8.45
10	8	15	5.99
10	8	16	10.35
10	8	17	9.54
10	8	18	8.99
10	8	19	13.08
10	8	20	18.8
10	8	21	16.35
10	8	22	14.99
10	8	23	11.44
10	8	24	8.45
10	9	1	0
10	9	2	0
10	9	3	0.27
10	9	4	0.27
10	9	5	0.27
10	9	6	0.54
10	9	7	3
10	9	8	2.72
10	9	9	0.27
10	9	10	0.27
10	9	11	0.27
10	9	12	0.27
10	9	13	0.27
10	9	14	0.27
10	9	15	0.27
10	9	16	0.27
10	9	17	0.82
10	9	18	1.63
10	9	19	7.08
10	9	20	9.81
10	9	21	3.81
10	9	22	16.62
10	9	23	9.26
10	9	24	9.54
10	10	1	25.07
10	10	2	8.17
10	10	3	4.09
10	10	4	29.7
10	10	5	29.7
10	10	6	1.63
10	10	7	0
10	10	8	0
10	10	9	0.27
10	10	10	1.63
10	10	11	6.54
10	10	12	8.45
10	10	13	6.54
10	10	14	14.44
10	10	15	10.08
10	10	16	7.08
10	10	17	14.99
10	10	18	1.36
10	10	19	0
10	10	20	0
10	10	21	3
10	10	22	4.9
10	10	23	22.07
10	10	24	41.42
10	11	1	41.42
10	11	2	29.43
10	11	3	76.84
10	11	4	53.95
10	11	5	58.58
10	11	6	30.52
10	11	7	33.24
10	11	8	52.32
10	11	9	62.94
10	11	10	36.78
10	11	11	28.61
10	11	12	49.32
10	11	13	55.31
10	11	14	53.95
10	11	15	47.68
10	11	16	44.96
10	11	17	63.49
10	11	18	58.86
10	11	19	66.76
10	11	20	68.66
10	11	21	89.92
10	11	22	97
10	11	23	91.01
10	11	24	89.37
10	12	1	92.64
10	12	2	94.01
10	12	3	90.46
10	12	4	83.38
10	12	5	83.92
10	12	6	84.74
10	12	7	79.84
10	12	8	70.84
10	12	9	44.69
10	12	10	35.69
10	12	11	40.87
10	12	12	29.97
10	12	13	25.07
10	12	14	28.88
10	12	15	19.62
10	12	16	24.52
10	12	17	16.08
10	12	18	15.53
10	12	19	15.8
10	12	20	9.26
10	12	21	11.44
10	12	22	12.26
10	12	23	14.44
10	12	24	8.72
10	13	1	5.99
10	13	2	9.26
10	13	3	8.17
10	13	4	13.9
10	13	5	18.8
10	13	6	5.18
10	13	7	5.18
10	13	8	8.17
10	13	9	16.62
10	13	10	6.27
10	13	11	18.53
10	13	12	11.17
10	13	13	11.99
10	13	14	7.08
10	13	15	6.54
10	13	16	6.27
10	13	17	4.63
10	13	18	4.63
10	13	19	3.27
10	13	20	4.09
10	13	21	6.81
10	13	22	7.63
10	13	23	11.44
10	13	24	9.54
10	14	1	10.9
10	14	2	9.26
10	14	3	11.44
10	14	4	15.26
10	14	5	15.26
10	14	6	22.07
10	14	7	26.98
10	14	8	16.62
10	14	9	16.08
10	14	10	12.53
10	14	11	11.17
10	14	12	29.97
10	14	13	40.6
10	14	14	37.06
10	14	15	45.78
10	14	16	39.78
10	14	17	31.88
10	14	18	37.87
10	14	19	34.33
10	14	20	34.6
10	14	21	32.97
10	14	22	52.86
10	14	23	49.05
10	14	24	62.13
10	15	1	77.11
10	15	2	71.39
10	15	3	64.03
10	15	4	68.12
10	15	5	58.31
10	15	6	43.87
10	15	7	33.79
10	15	8	24.52
10	15	9	29.7
10	15	10	27.79
10	15	11	41.14
10	15	12	35.42
10	15	13	29.97
10	15	14	43.87
10	15	15	30.25
10	15	16	20.16
10	15	17	9.81
10	15	18	12.26
10	15	19	18.26
10	15	20	12.53
10	15	21	38.96
10	15	22	57.22
10	15	23	59.95
10	15	24	42.23
10	16	1	55.31
10	16	2	52.04
10	16	3	51.5
10	16	4	42.51
10	16	5	24.52
10	16	6	26.98
10	16	7	34.06
10	16	8	29.16
10	16	9	29.7
10	16	10	24.8
10	16	11	32.7
10	16	12	32.43
10	16	13	29.97
10	16	14	47.68
10	16	15	56.95
10	16	16	64.31
10	16	17	68.94
10	16	18	67.03
10	16	19	61.31
10	16	20	44.14
10	16	21	41.14
10	16	22	31.34
10	16	23	26.98
10	16	24	26.43
10	17	1	24.8
10	17	2	22.89
10	17	3	33.79
10	17	4	25.89
10	17	5	21.25
10	17	6	14.44
10	17	7	18.53
10	17	8	31.61
10	17	9	34.06
10	17	10	23.71
10	17	11	35.69
10	17	12	53.13
10	17	13	36.24
10	17	14	19.89
10	17	15	23.71
10	17	16	24.25
10	17	17	11.99
10	17	18	1.63
10	17	19	4.09
10	17	20	2.72
10	17	21	1.63
10	17	22	7.9
10	17	23	18.26
10	17	24	6.54
10	18	1	0
10	18	2	1.91
10	18	3	0.27
10	18	4	0.54
10	18	5	0.54
10	18	6	0
10	18	7	0
10	18	8	0.27
10	18	9	1.91
10	18	10	2.18
10	18	11	0.54
10	18	12	0
10	18	13	0.27
10	18	14	0
10	18	15	0.27
10	18	16	0.27
10	18	17	0.54
10	18	18	0.82
10	18	19	1.91
10	18	20	4.09
10	18	21	8.45
10	18	22	10.9
10	18	23	12.26
10	18	24	8.17
10	19	1	7.63
10	19	2	8.17
10	19	3	3.27
10	19	4	3
10	19	5	9.54
10	19	6	14.99
10	19	7	18.26
10	19	8	16.08
10	19	9	15.53
10	19	10	16.35
10	19	11	23.43
10	19	12	9.26
10	19	13	19.35
10	19	14	37.06
10	19	15	21.25
10	19	16	18.26
10	19	17	20.98
10	19	18	19.89
10	19	19	25.07
10	19	20	40.87
10	19	21	49.32
10	19	22	53.68
10	19	23	64.58
10	19	24	71.39
10	20	1	88.56
10	20	2	87.19
10	20	3	86.1
10	20	4	83.92
10	20	5	80.65
10	20	6	81.2
10	20	7	82.56
10	20	8	78.2
10	20	9	70.03
10	20	10	36.78
10	20	11	9.81
10	20	12	0
10	20	13	0
10	20	14	0
10	20	15	0
10	20	16	0.27
10	20	17	0.27
10	20	18	0.27
10	20	19	1.36
10	20	20	7.08
10	20	21	11.17
10	20	22	11.17
10	20	23	14.17
10	20	24	26.43
10	21	1	39.24
10	21	2	47.68
10	21	3	59.4
10	21	4	73.57
10	21	5	82.56
10	21	6	75.75
10	21	7	69.21
10	21	8	72.75
10	21	9	63.76
10	21	10	35.15
10	21	11	38.42
10	21	12	24.25
10	21	13	28.34
10	21	14	51.23
10	21	15	58.86
10	21	16	78.47
10	21	17	89.92
10	21	18	74.39
10	21	19	69.75
10	21	20	70.3
10	21	21	83.11
10	21	22	90.46
10	21	23	89.1
10	21	24	89.37
10	22	1	89.65
10	22	2	87.47
10	22	3	86.38
10	22	4	87.19
10	22	5	87.19
10	22	6	86.38
10	22	7	85.56
10	22	8	83.11
10	22	9	80.93
10	22	10	78.75
10	22	11	70.84
10	22	12	66.49
10	22	13	60.49
10	22	14	35.97
10	22	15	38.96
10	22	16	40.33
10	22	17	65.94
10	22	18	52.04
10	22	19	78.47
10	22	20	80.11
10	22	21	72.21
10	22	22	91.01
10	22	23	88.01
